Country,Year,GFDD.AI.01,GFDD.AI.02,GFDD.AI.03,GFDD.AI.04,GFDD.AI.05,GFDD.AI.06,GFDD.AI.07,GFDD.AI.08,GFDD.AI.09,GFDD.AI.10,GFDD.AI.11,GFDD.AI.12,GFDD.AI.13,GFDD.AI.14,GFDD.AI.15,GFDD.AI.16,GFDD.AI.17,GFDD.AI.18,GFDD.AI.19,GFDD.AI.20,GFDD.AI.21,GFDD.AI.22,GFDD.AI.23,GFDD.AI.24,GFDD.AI.25,GFDD.AI.26,GFDD.AI.27,GFDD.AI.28,GFDD.AI.29,GFDD.AI.30,GFDD.AI.31,GFDD.AI.32,GFDD.AI.33,GFDD.AI.34,GFDD.AI.35,GFDD.AI.36,GFDD.AM.01,GFDD.AM.02,GFDD.AM.03,GFDD.AM.04,GFDD.DI.01,GFDD.DI.02,GFDD.DI.03,GFDD.DI.04,GFDD.DI.05,GFDD.DI.06,GFDD.DI.07,GFDD.DI.08,GFDD.DI.09,GFDD.DI.10,GFDD.DI.11,GFDD.DI.12,GFDD.DI.13,GFDD.DI.14,GFDD.DM.01,GFDD.DM.02,GFDD.DM.03,GFDD.DM.04,GFDD.DM.05,GFDD.DM.06,GFDD.DM.07,GFDD.DM.08,GFDD.DM.09,GFDD.DM.10,GFDD.DM.11,GFDD.DM.12,GFDD.DM.13,GFDD.DM.14,GFDD.DM.15,GFDD.EI.01,GFDD.EI.02,GFDD.EI.03,GFDD.EI.04,GFDD.EI.05,GFDD.EI.06,GFDD.EI.07,GFDD.EI.08,GFDD.EI.09,GFDD.EI.10,GFDD.EM.01,GFDD.OE.01,GFDD.OE.02,GFDD.OI.01,GFDD.OI.02,GFDD.OI.03,GFDD.OI.04,GFDD.OI.05,GFDD.OI.06,GFDD.OI.07,GFDD.OI.08,GFDD.OI.09,GFDD.OI.10,GFDD.OI.11,GFDD.OI.12,GFDD.OI.13,GFDD.OI.14,GFDD.OI.15,GFDD.OI.16,GFDD.OI.17,GFDD.OI.18,GFDD.OI.19,GFDD.OM.01,GFDD.OM.02,GFDD.SI.01,GFDD.SI.02,GFDD.SI.03,GFDD.SI.04,GFDD.SI.05,GFDD.SI.06,GFDD.SI.07,GFDD.SM.01,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD,NY.GDP.PCAP.CD,NY.GDP.PCAP.KD,NY.GNP.MKTP.CD,SP.POP.TOTL
SAU,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85512,2.8555,29.792,,8.06882,,,2.42583,,,,32.6471,,4.26702,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6809,29.7477,,2.42583,,,,,9100.71,,,,,,,,,,,,0,,,,,,117.696,,,,,15000000000,,,35393.6,11000000000,6700000
SAU,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25846,3.25936,26.6914,,8.09179,,,2.64637,,,,29.9499,,2.7506,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0201,37.2493,,2.64637,,,,,11629.2,,,,,,,,,,,,0,,,,,,123.13,,,,,45000000000,,,39125.4,41000000000,7100000
SAU,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11375,4.11526,0.065635,,10.0444,,,3.83795,,,,4.17938,,4.08546,,,,,,,,,,,,,,,,,,,,,,,,,,,55.9666,49.8867,,3.83795,,,,,19892,,,,,,,,,,,,0,,,,,,107.186,,,,,47000000000,,,33860.4,45000000000,7400000
SAU,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1912,4.19449,2.87614,,11.897,,,5.29787,,,,7.06733,,4.37479,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8453,64.0919,,5.29787,,,,,31589,,,,,,,,,,,,0,,,,,,79.111,,,,,64000000000,,,37905.1,65000000000,7800000
SAU,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98753,4.00964,8.78321,,14.5554,,,6.9398,,,,12.7707,,4.08461,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8357,68.6157,,6.9398,,,,,45876.2,,0.013479,,,,,,,,,,0,,,,,,57.4588,,,,,74000000000,,,38557.2,74000000000,8200000
SAU,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64899,4.68364,14.9075,,19.2045,,,9.67393,,,,19.5565,,5.27652,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3766,67.4206,,9.67393,,,,,56677.2,,0.013704,,,,,,,,,,0,,,,,,48.0569,,,,,80000000000,,,34657.4,79000000000,8700000
SAU,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.44303,5.48443,14.6715,,16.4471,,,8.09633,,,,20.1145,,7.11117,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6455,68.848,,8.09633,,,,,56034.1,,0.023243,,,,,,,,,,0,,,,,,67.2283,,,,,110000000000,,,36676.6,110000000000,9200000
SAU,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82752,5.86806,13.1979,,13.0823,,,5.86715,,,,19.0254,,6.80489,,,,,,,,,,,,,,,,,,,,,,,0.038858,,,,72.1333,70.8672,,5.86715,,,,,59149.3,,0.015194,,,,,,,,,,0,,,,,,99.3247,,,,,160000000000,,,36518,160000000000,9700000
SAU,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46122,6.49782,14.8162,,14.474,,,6.15879,,,,21.2774,,6.93819,,,,,,,,,,,,,,,,,,,,,,,0.03903,,,,73.3501,72.8318,,6.15879,,,,,70320.8,,0.013023,,,,,,,,,,0,,,,,,104.911,,,,,180000000000,,,34979.3,180000000000,10000000
SAU,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.86542,9.07508,22.4036,,21.5218,,,8.81133,,,,31.2691,,9.54804,,,,,,,,,,,,,,,,,,,,,,,0.375837,,,,74.1614,73.5755,,8.81133,,,,,80931,,0.008483,,,,,,,,,,0,,,,,,100.614,,,,,150000000000,,,26018,160000000000,11000000
SAU,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2079,12.4278,32.0608,,29.2929,,,11.0952,,,,44.2687,,12.7367,,,,,,,,,,,,,,,,,,,,,,,9E-05,,,,73.0121,73.7163,,11.0952,,,,,84868.8,,0.008516,,,,,4.72981,,,,,0,,,,,,110.029,,,,,130000000000,,,20512.8,140000000000,12000000
SAU,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3141,14.3142,38.0977,,33.4875,,,11.542,,,,52.4118,,14.1461,,,,,,,,,,,,,,,,,,,,,,,4.7E-05,,,,72.2009,72.5671,,11.542,,,,,84625.3,0.167189,0.175549,,,,,5.06306,,,,,0,,,,,,124.018,,,,,120000000000,,,18427,130000000000,12000000
SAU,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5978,16.5978,45.0988,,38.6066,,,12.3965,,,,61.6966,,15.894,,,,,,,,,,,,,,,,,,,,,,,0.000133,,,,69.4291,70.3474,,12.3965,,,,,80875.9,,0.204047,,,,,5.85501,,,,,0,,,,,,133.89,,,,,100000000000,,,15734.7,110000000000,13000000
SAU,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4266,19.439,53.84,,47.3975,,,14.4079,,,,73.2666,,18.4039,,,,,,,,,,,,,,,,,,,,,,,0.024626,,,,67.8742,68.0939,,14.4079,,,,,84925.9,,0.229986,,,,,6.207,,,,,0,,,,,,134.833,,,,,87000000000,,,17509.1,98000000000,14000000
SAU,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3669,19.3971,54.842,,50.874,,,15.3974,,,,74.2089,,18.3229,,,,,,,,,,,,,,,,,,,,,,,0.035989,,,,66.725,67.0405,,15.3974,,,,,84665.1,-0.233384,,,,,,7.02253,,,,,0,,,,,,125.78,,,,,86000000000,,,15608.8,96000000000,15000000
SAU,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5691,21.7447,53.235,,52.169,,,16.503,,,,73.8041,,21.3369,,,,,,,,,,,,,,,,,,,,,,,2.34888,,,,68.6179,67.6489,,16.503,,,,,86284.3,,,,,,,7.00148,,,,,0,,,,,,124.639,,,,,88000000000,,,16921.5,98000000000,15000000
SAU,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2401,23.7585,48.9491,,49.8529,,,16.0427,,,,70.1892,,20.5231,,,,,,,,,,,,,,,,,,,,,,,2.88066,,,,68.4827,68.2968,,16.0427,,,,,83172.8,,,,,,,6.20266,,,,,0,,,,,,132.397,,,,,95000000000,,,16194.5,100000000000,16000000
SAU,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9659,19.6428,39.7393,,41.6904,,,13.0285,,,,56.7052,,14.8221,,,,,,,,,,,,,,,,,,,,,,,3.02564,,,,70.8488,69.7108,,13.0285,,,,,81977.9,,,,,,,4.11838,,,,,0,,,,,,130.221,,,,,120000000000,,,18002.7,120000000000,16000000
SAU,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.612,20.1513,35.244,,40.9225,,,13.4491,,0.337373,,50.8561,,14.8717,,,,,,,,,,,,,,,,,,,,,,,6.40295,,,,74.3642,73.1586,,13.4491,,,,,91116.6,,,,,,,6.44998,,,,,0,3.52451,,,,,116.082,,,,,130000000000,,,20040.5,130000000000,17000000
SAU,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3418,25.509,33.2712,,42.0747,,,15.0236,0.010968,0.33381,,49.613,,16.7586,37.6753,2.16792,,,,,,,,,,,,,,,,,,,,,12.1915,,,7.1135,72.6741,73.1023,,15.0236,,,,,90367.8,,,,,,,7.06621,,,,,0,3.47552,,,,,108.774,,,,,140000000000,,,20226.9,140000000000,17000000
SAU,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9954,32.0034,34.4058,,45.1202,,,16.038,0.014147,0.399022,,53.4012,,20.4697,41.0891,3.15275,,,,,,,,,,,,,,,,,,,,,13.2666,,,8.52489,74.0262,73.8741,,16.038,,,,,90923.9,,,,,,,8.31233,,,,,0,3.6603,,,,,118.44,,,,,130000000000,,,19413.8,140000000000,18000000
SAU,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2625,35.3977,33.7775,,45.5097,,,15.778,0.018688,0.428818,,55.04,,22.3598,34.1017,4.19313,,,,,,,,,,,,,,,,,,,,,15.2025,,,14.4779,74.4318,74.291,,15.778,,,,,91199.1,,,,,,,8.00698,,,,,0,3.73688,,,,,134.761,,,,,140000000000,,,19041.1,140000000000,18000000
SAU,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3138,36.9602,33.4329,,45.2476,,,15.4595,0.018557,0.415702,,55.7467,,22.5686,28.5676,4.60929,,48.216,,,,,,,,,,,,,,,,,,,14.2943,,,15.2199,77.9472,77.9078,,15.4595,,,,,91926.6,,9.9075,157.093,114.499,271.592,,5.44806,0,,,,0,3.7162,-10.5949,,,,144.337,,,,13.0243,140000000000,,,18648.9,150000000000,19000000
SAU,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7059,34.1332,30.42,,42.3337,,,14.5167,0.019469,0.39035,,51.126,,20.7924,27.6485,4.13223,,50.124,,,,,,,,,,,,3.33433,,18.0183,1.76915,1.48174,13.9316,48.9995,13.7951,1.48934,14.0031,15.5295,78.8937,78.8599,54.3186,14.5167,,0.229446,,74.136,95427.1,,8.16074,151.942,118.502,270.443,,4.91698,0,,,,0,3.71385,5.83061,13.6903,,,142.635,,63.0128,,11.1256,160000000000,,,18744.8,160000000000,19000000
SAU,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7425,35.7467,29.0584,,42.8481,,,14.9616,0.021029,0.378962,,49.8009,,21.5088,31.9762,7.09013,,55.2626,,,,,,,,,,,,3.39843,,14.0344,1.71379,1.58472,14.779,47.051,16.744,1.58833,14.8126,31.3673,78.5556,78.9049,55.0165,14.9616,,0.260702,,75.0392,98719,,10.8198,115.051,103.485,218.535,,5.81143,0,,,,0,3.67245,28.0566,13.4931,,,138.638,,63.6162,,8.66992,170000000000,,,18588.3,170000000000,20000000
SAU,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.897,46.7251,33.5395,,50.6775,,,17.433,0.026857,0.421279,,60.4365,,29.1883,35.106,10.4247,,71.9326,,,,,,,,,,,,3.43008,,13.5069,1.6645,1.6263,15.3949,45.2949,20.5239,1.6263,15.3949,26.7963,77.812,78.612,55.626,17.433,,0.294074,,75.5718,100681,,16.4208,160.02,107.713,267.733,,10.4479,0,,,,0,3.83758,-3.64589,13.4893,8.4,10,154.287,21.2,56.2136,,12.2579,150000000000,,,18763.6,150000000000,20000000
SAU,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5624,45.4515,31.9023,,48.047,,,16.2208,0.02674,0.340166,,58.4647,,26.7446,31.936,8.844,,85.1601,,,,,,,,,,,,3.1658,,17.2218,1.71119,-0.384106,-3.92228,48.537,19.2292,-0.384106,-3.92228,28.8225,77.641,77.5635,62.4575,16.2208,,0.299564,-0.066115,82.3283,104749,,16.0577,83.0521,107.229,190.281,,10.4559,0,,,,0,3.72056,-5.75753,9.60473,11.4,9.6,163.756,21.2,63.8335,83,14.2994,160000000000,,,17690.9,160000000000,20000000
SAU,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4599,40.3893,27.9177,,43.2593,,5.43,15.1877,0.01661,0.19778,,51.3776,,24.2356,33.7675,8.50365,,76.9778,,,,,,,,0.870644,,8.15666,,3.34788,,18.6261,1.65369,1.8565,19.7925,43.9472,17.5482,1.8565,19.7925,27.2083,76.2449,76.6909,61.0642,15.1877,,0.322074,-0.05859,81.6173,105842,,13.3564,104.103,105.257,209.36,,8.69113,0,,,,0,3.72309,36.0497,12.7956,10.4,9.6,154.466,21,65.9269,99,12.9117,190000000000,,,18263.2,190000000000,21000000
SAU,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9585,44.6964,28.5555,,46.685,,7.25,17.712,0.016392,0.26402,,54.514,,27.0905,38.2642,12.1139,,69.6998,,,,,,,,1.05099,,6.84245,,3.59369,,18.0812,1.61413,2.11977,21.2383,40.1542,19.4999,2.11977,21.2383,31.7362,75.7795,75.8312,59.9878,17.712,,0.381514,-0.048498,80.2457,109527,,12.4238,73.388,83.7116,157.1,,8.0076,0,,0.108,0.074,0,3.63783,9.50113,13.734,10.1,9.3,146.559,20.3,65.7958,107,11.5512,180000000000,,,17585.4,190000000000,21000000
SAU,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6127,46.5942,28.2376,,50.0759,,6.87,19.7257,0.019979,0.326734,,55.8503,,28.9484,39.2434,15.2678,,83.8984,,,,,,,,2.38587,,4.69463,,3.6891,,19.4727,1.69658,2.20187,21.1924,40.5091,19.0416,2.20187,21.1924,48.2114,76.3225,76.0187,57.88,19.7257,,0.472218,-0.037188,78.9151,123244,,9.69339,76.3268,60.2925,136.619,,7.58784,0,,0.117,0.056,0,3.10413,11.3008,14.0839,8.8,9.3,139.983,21.3,64.7908,110.4,12.813,190000000000,,,16619.4,190000000000,22000000
SAU,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8045,46.0528,26.0273,,49.0847,,6.66,19.6271,0.005443,0.352272,,52.8318,,28.2333,53.9895,44.9894,,79.0119,,,,,,,,0.379736,,8.74798,,3.51586,,26.798,1.67501,2.29588,21.5067,37.9366,21.8178,2.29588,21.5067,137.301,76.7878,76.4841,57.4545,19.6271,,0.514586,-0.033092,79.4743,131244,0.125111,0.125111,57.1124,55.939,113.051,,7.47795,0,,,,0,3.10333,34.0924,14.5563,5.4,8.8,136.569,19.3,23.4787,128.2,16.6374,220000000000,,,17954.9,220000000000,23000000
SAU,2004,395.907,8.09155,,,,,,,,,,,,,,,,,,,,,,,27.0421,,,,,,,,,,,,,,,,27.9191,46.0616,22.046,,46.2849,,6.22,19.1285,,,,49.9651,,32.3543,89.4447,121.905,,62.6857,,,,,,,,1.93448,,6.35537,,3.53821,,27.8858,1.55803,2.7207,25.4177,34.1,18.1178,2.7207,25.4177,204.38,77.0981,76.8783,55.2051,19.1285,,0.553542,-0.034605,77.8855,149034,0.072273,0.176624,61.703,50.7197,112.423,,6.41256,0,,0.16,,0,3.14264,70.9581,14.7571,2.8,8,145.955,17.8,21.807,175.4,22.4261,260000000000,,,18822.7,260000000000,23000000
SAU,2005,459.283,7.8285,,,,,,,,,,,,,,,,,,,,,,,29.0123,,,,,,,,,,,,,,,,30.3099,43.8791,16.2314,,41.8502,,11.13,17.155,0.015697,0.291678,,46.5413,,35.4189,144.113,238.491,,34.879,,,,,,,,1.52232,0.146918,12.9488,7.01096,3.55516,,37.2944,1.57987,3.54905,30.888,29.7126,12.9576,3.54905,30.888,233.125,78.0289,77.2468,54.3696,17.155,,0.534569,-0.04824,76.3327,163194,0.213116,0.35225,83.3033,60.6793,143.983,0.0286,5.99766,0,0,0.86,,0,3.221,111.883,17.5509,1.9,8.8,176.683,17.8,11.7805,202.8,23.3872,330000000000,,,19309.3,330000000000,24000000
SAU,2006,542.978,7.92397,,,,,,,,,,,,,,,,,,,,,,,36.9117,,,,,,,,,,,,,,,,32.209,43.4373,13.288,,42.746,,5.96,16.3831,0.015436,0.318591,,45.4969,,33.7246,129.424,331.271,,25.3261,,,,,,,,6.25135,0.465117,10.2994,12.9415,3.68764,,41.4757,1.60273,3.95236,31.6206,27.5078,11.2093,3.95236,31.6206,287.624,80.2782,78.9532,53.6881,16.3831,,0.511588,-0.057583,76.3299,191630,0.387636,1.09631,96.4762,73.8195,170.296,0.028055,5.3489,0,0,0.13,,0,3.49902,2.22302,18.4493,2,9.3,196.599,21.9,16.0153,182.3,36.611,380000000000,,,19304.6,380000000000,25000000
SAU,2007,581.888,7.99195,,,,,,,,,,,,,,,,,,,,,,,44.0024,,,,,,,,,,,,,,,,33.4774,44.2817,12.3389,,46.2744,,6.74,17.6322,0.020978,0.332995,,45.8163,,37.0716,99.8106,251.537,,16.4672,,,,,12.6596,,12.5702,5.70951,1.73478,9.11314,12.676,3.53198,,33.0644,1.50466,2.91672,23.7741,31.1449,11.6506,2.91672,23.7741,163.768,85.475,82.2438,55.4375,17.6322,,0.464604,-0.048791,78.0964,221199,,1.96868,139.614,82.3084,221.922,0.0297,11.8722,0,0,0.12,,0,4.39559,-38.3872,16.4612,2.1,9.9,189.865,20.6,17.9703,142.9,46.0973,420000000000,,,19136.2,420000000000,25000000
SAU,2008,662.273,8.01431,,,,,,,,,,,,,,,,,,,,,,,49.8749,,,,,,,,,,,,56.6594,39.106,,,33.948,44.8941,11.409,,44.8864,,3.84,16.9934,0.030473,0.283188,,45.357,,37.6843,75.3392,118.132,,11.7844,,,,0.385,9.65698,0.231,9.31052,4.27295,0.489295,11.4142,12.8977,3.25605,,29.6734,1.54875,1.98549,16.7709,36.5263,12.4144,1.98549,16.7709,133.989,93.1537,90.3615,53.1531,16.9934,,0.451446,-0.036421,77.5814,260688,-0.008272,1.78781,160.354,43.8249,204.179,0.041591,7.41674,0,0,,,0,4.89577,4.96879,15.2389,1.4,10.1,199.772,16,12.6707,153.3,34.9883,520000000000,,,19792.7,530000000000,26000000
SAU,2009,722.228,8.30361,,,,,,,,,,,,,,,,,,,,,,,53.6848,,,,,,,,,,,,62.2571,41.4869,,,45.5634,58.7644,16.081,,61.2528,,5.57,24.0292,0.062319,0.392458,1.52,61.6445,,45.6298,72.6138,100.316,,13.6667,,,,0.631,13.705,0.28,14.6188,1.11146,0.605877,11.9119,16.1926,3.06732,,28.4181,1.33658,1.79375,14.6594,34.0441,11.3307,1.79375,14.6594,107.55,97.1095,94.9312,57.0146,24.0292,,0.549793,-0.022332,79.7894,281216,-0.00233,2.65371,123.944,39.6048,163.549,0.049965,11.6498,0,0,,,0,5.06348,-33.6806,16.064,3.3,14,189.617,16.9,18.079,89.8,41.0238,430000000000,,,18861.1,440000000000,27000000
SAU,2010,706.763,8.37123,,,,,,,,,,,,,,,,,,,,,,,56.5265,,,,,,,,,,,,52.7878,38.2187,,,38.3132,48.3635,14.5638,,54.0932,,4.8,24.4092,0.049211,0.340418,1.47,52.877,,39.1642,63.7441,51.2688,,8.25612,,,,0.592,14.9155,0.095,12.8303,4.74091,0.811814,8.72648,6.06892,2.92321,,31.0409,1.35956,1.80772,13.7713,35.437,10.8493,1.80772,13.7713,59.7595,102.384,100,57.7849,24.4092,0.553,0.588455,-0.020084,80.1132,291403,0.056796,2.34018,87.7181,41.9999,129.718,0.04477,11.8097,0,0,,,0,5.32348,14.3692,17.0205,2.96819,12.2286,156.962,17.5987,15.4084,122.299,32.2579,530000000000,,,19259.6,540000000000,27000000
SAU,2011,712.824,8.30418,,,46.4207,17.2412,2.14319,8.44587,11.9275,5.90579,19.8187,33.3869,4.36863,36.9088,10.4328,6.55734,9.57085,26.2094,7.66023,16.9145,42.3088,22.5804,14.9688,6.47502,58.5423,46.1775,,,,,,,,,,,67.1679,41.812,,,32.7761,41.2916,12.8104,,46.7298,,3.27,23.4817,0.03605,0.314266,1.25,45.5865,,34.1007,52.1543,36.9435,,5.31865,,,,,12.1423,,11.4256,2.25526,0.229445,8.4706,5.52335,2.86809,,31.4533,1.3548,2.02907,14.8087,36.3977,8.32825,2.02907,14.8087,83.2484,107.11,105.835,57.1568,23.4817,0.537,0.584623,-0.023092,80.7982,320547,0.13408,1.82886,85.4208,33.9072,119.328,0.036311,11.101,0,0,,,0,5.31199,-0.269546,17.6017,2.22412,12.0102,139.581,17.5502,14.5653,132.756,20.3052,670000000000,,,20575.5,680000000000,28000000
SAU,2012,697.298,8.20455,,,,,,,,,,,,,,,,,,,,,,,60.6726,,,,,,,,,,,,65.0864,43.2078,,,33.6148,41.3277,12.7726,,48.3913,,3.19,25.2076,0.032281,0.326991,1.26,46.3875,,36.3392,48.2628,54.1611,,2.97507,,,,1.23008,12.5246,0.151998,10.2387,2.54479,0.346473,8.83551,8.10715,2.76115,,33.7999,1.29598,2.02099,14.6111,35.18,7.86116,2.02099,14.6111,143.912,111.113,108.889,55.9401,25.2076,0.527,0.582944,-0.023478,79.8819,367015,0.040874,1.77656,100.182,35.1652,135.348,0.033414,9.25995,0,0,,,,5.4321,9.18965,17.557,1.66979,12.6535,133.352,18.2311,16.4965,145.146,19.2327,740000000000,,,21056.3,750000000000,29000000
SAU,2013,739.09,8.21725,,,,,,,,,,,,,,,,,,,,,,,63.6963,,,,,,,,,,,,68.0972,45.619,,,38.0087,46.7035,9.88205,,53.6408,,3.69,28.7761,0.030255,0.412001,1.51,47.8908,,40.2187,56.2433,58.6684,,2.11757,,,,2.02084,13.2537,0.282917,10.6101,2.58265,1.14105,9.64852,11.5387,2.7247,,32.9518,1.27908,2.03412,14.7954,35.465,9.65809,2.03412,14.7954,86.2988,114.227,112.707,54.9279,28.7761,0.517,0.58475,-0.023321,79.1538,391783,0.170763,2.06938,86.9097,23.7464,110.727,0.035997,8.74178,0,0,,,,5.44341,9.99017,17.4263,1.30684,13.5433,132.084,17.8723,11.7406,157.409,13.7779,750000000000,,,21005,760000000000,30000000
SAU,2014,812.95,8.56114,,,69.4096,15.5367,12.1799,,,,9.71939,45.3545,,56.4994,18.2965,,15.3163,37.2813,,11.5263,63.6158,45.5232,5.61249,,68.6484,,,,,,,,,,,,67.489,49.8169,,,42.0183,52.4954,7.15557,,58.3625,,3.9,32.5769,0.031993,0.490204,1.67,49.1739,,44.2902,62.8944,61.3759,,1.54319,,,,1.93895,14.6792,0.271452,11.6301,1.07042,0.690796,6.98134,19.9354,2.67816,,33.2295,1.2688,2.11564,15.5176,35.0556,11.4179,2.11564,15.5176,119.275,116.984,115.724,54.2413,32.5769,0.506,0.580249,-0.023533,77.7925,434816,0.004231,2.27434,69.6935,21.1632,91.0184,0.036135,10.2156,,,,,,5.49116,25.5817,17.4075,1.08034,13.6773,128.982,17.8768,9.78493,182.89,11.8106,760000000000,,,21183.5,770000000000,31000000
SAU,2015,927.798,8.61569,,,,,,,,,,,,,,,,,,,,,,,73.7515,,,,,,,,,,,,59.2587,45.4662,,,53.5053,65.4322,9.34001,,72.1848,,4.19,40.0619,0.042754,0.680848,2.21,62.8454,,55.9168,69.1169,76.8261,,5.723,,,,2.26781,16.6154,0.317493,14.3243,5.49925,0.277954,7.65235,7.01063,2.58698,,,1.31886,2.06991,14.8286,,10.6374,2.07206,14.8441,96.6233,119.653,118.244,54.8607,40.0619,,,,77.3247,444208,-0.144993,2.03803,71.7143,16.1459,87.9293,0.045155,10.3511,,,,,,5.41874,-11.5922,18.167,1.23699,13.9026,133.557,18.078,9.71014,164.364,21.7901,650000000000,,,21508,670000000000,32000000
SAU,2016,992.587,8.57954,,,,,,,,,,,,,,,,,,,,,,,74.4239,,,,,,,,,,,,58.4237,42.6622,,,58.0869,69.0316,10.4094,,75.4018,,3.62,40.8469,0.043818,0.715971,2.37,68.4963,,58.1145,68.3704,58.5254,,8.85184,2.33945,4.7534,7.09285,4.35527,17.2317,3.27574,13.8855,2.76177,0.088942,9.65613,6.36165,2.77864,,,1.36313,1.84606,12.4745,,10.8199,1.84771,12.4857,69.4827,121.703,122.367,53.9943,40.8469,,,,77.5767,437561,4.67732,6.97669,51.3286,18.9247,70.2541,0.047683,13.3685,,,,,,5.45302,-25.5457,18.9852,1.38336,14.7982,142.206,19.5447,14.5586,177.015,24.5974,640000000000,,,21380.5,660000000000,32000000
SAU,2017,,,,,71.6981,14.33,11.233,,,,29.4742,44.1933,,54.3138,,,,33.4601,,16.2687,66.8449,57.4693,14.7532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8914,38.4233,,,,,,,,,,,,,,,,,,,,,,,,48.4662,,,,,,,,,,,,,,,0.041898,,,,,,,,,,,,,,,,17.9108,680000000000,,,20796.3,700000000000,33000000
SDN,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78786,,,,11.0286,,,5.33985,,,,9.78786,,8.87047,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001341,0.001279,,4.74341,,,,,827.906,,,,,,,,,,,,0,,,,,,206.346,,,,,1300000000,,,887.794,1300000000,7500000
SDN,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.82332,,,,11.513,,,5.52433,,,,9.82332,,9.14514,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001356,0.001391,,4.92478,,,,,990.85,,,,,,,,,,,,0,,,,,,199.467,,,,,1400000000,,,864.851,1400000000,7800000
SDN,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1924,,,,12.2981,,,5.82479,,,,10.1924,,10.0735,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001463,0.001414,,5.2119,,,,,1158.34,,,,,,,,,,,,0,,,,,,195.561,,,,,1500000000,,,900.161,1500000000,8000000
